V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source
SPEAKER,MPILab_0001_252696_01_S_Audio,1,328.469,2.751,<NA>,<NA>,SPEECH,<NA>,<NA>,331.21999999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,328.477,2.742,<NA>,<NA>,FEM,<NA>,<NA>,331.219,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,329.596,0.145,<NA>,<NA>,MAL,<NA>,<NA>,329.741,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,332.564,0.94,<NA>,<NA>,KCHI,<NA>,<NA>,333.504,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,332.564,11.075,<NA>,<NA>,SPEECH,<NA>,<NA>,343.639,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,333.123,0.132,<NA>,<NA>,FEM,<NA>,<NA>,333.255,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,333.44,0.25,<NA>,<NA>,FEM,<NA>,<NA>,333.69,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,333.794,2.143,<NA>,<NA>,FEM,<NA>,<NA>,335.93699999999995,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,335.995,1.944,<NA>,<NA>,KCHI,<NA>,<NA>,337.939,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,337.112,5.869,<NA>,<NA>,FEM,<NA>,<NA>,342.981,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,342.989,0.521,<NA>,<NA>,KCHI,<NA>,<NA>,343.51,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,343.016,0.192,<NA>,<NA>,MAL,<NA>,<NA>,343.208,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,344.368,3.019,<NA>,<NA>,SPEECH,<NA>,<NA>,347.387,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,344.372,2.018,<NA>,<NA>,FEM,<NA>,<NA>,346.39,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,345.992,1.33,<NA>,<NA>,MAL,<NA>,<NA>,347.322,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,346.678,0.179,<NA>,<NA>,FEM,<NA>,<NA>,346.85699999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,348.43,10.709,<NA>,<NA>,SPEECH,<NA>,<NA>,359.139,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,348.492,0.339,<NA>,<NA>,FEM,<NA>,<NA>,348.831,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,348.492,0.518,<NA>,<NA>,KCHI,<NA>,<NA>,349.01,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,349.078,1.421,<NA>,<NA>,FEM,<NA>,<NA>,350.49899999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,350.047,0.138,<NA>,<NA>,MAL,<NA>,<NA>,350.185,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,350.327,1.163,<NA>,<NA>,MAL,<NA>,<NA>,351.49,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,351.046,0.152,<NA>,<NA>,FEM,<NA>,<NA>,351.198,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,351.837,0.712,<NA>,<NA>,FEM,<NA>,<NA>,352.549,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,352.907,0.511,<NA>,<NA>,FEM,<NA>,<NA>,353.418,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,353.442,3.208,<NA>,<NA>,KCHI,<NA>,<NA>,356.65000000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,356.493,2.648,<NA>,<NA>,FEM,<NA>,<NA>,359.141,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,360.126,3.221,<NA>,<NA>,SPEECH,<NA>,<NA>,363.347,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,360.126,3.228,<NA>,<NA>,FEM,<NA>,<NA>,363.354,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,360.853,0.317,<NA>,<NA>,MAL,<NA>,<NA>,361.17,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,361.341,0.528,<NA>,<NA>,MAL,<NA>,<NA>,361.869,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,365.992,0.336,<NA>,<NA>,SPEECH,<NA>,<NA>,366.32800000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,366.066,0.229,<NA>,<NA>,KCHI,<NA>,<NA>,366.29499999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,366.756,7.442,<NA>,<NA>,SPEECH,<NA>,<NA>,374.198,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,366.819,0.692,<NA>,<NA>,KCHI,<NA>,<NA>,367.511,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,366.83,7.244,<NA>,<NA>,FEM,<NA>,<NA>,374.07399999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,374.492,1.255,<NA>,<NA>,SPEECH,<NA>,<NA>,375.747,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,374.541,1.141,<NA>,<NA>,MAL,<NA>,<NA>,375.682,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,374.639,0.354,<NA>,<NA>,FEM,<NA>,<NA>,374.993,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,375.386,0.275,<NA>,<NA>,FEM,<NA>,<NA>,375.661,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,376.125,4.377,<NA>,<NA>,SPEECH,<NA>,<NA>,380.502,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,376.145,0.587,<NA>,<NA>,KCHI,<NA>,<NA>,376.73199999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,376.505,3.719,<NA>,<NA>,FEM,<NA>,<NA>,380.224,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,380.977,1.029,<NA>,<NA>,SPEECH,<NA>,<NA>,382.006,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,380.992,1.001,<NA>,<NA>,FEM,<NA>,<NA>,381.993,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,383.511,3.232,<NA>,<NA>,FEM,<NA>,<NA>,386.74300000000005,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,383.511,3.26,<NA>,<NA>,SPEECH,<NA>,<NA>,386.771,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,386.94,1.568,<NA>,<NA>,SPEECH,<NA>,<NA>,388.508,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,386.974,1.537,<NA>,<NA>,FEM,<NA>,<NA>,388.51099999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,389.239,1.876,<NA>,<NA>,SPEECH,<NA>,<NA>,391.11499999999995,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,389.347,0.265,<NA>,<NA>,FEM,<NA>,<NA>,389.61199999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,389.51,1.001,<NA>,<NA>,KCHI,<NA>,<NA>,390.51099999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,389.818,1.281,<NA>,<NA>,FEM,<NA>,<NA>,391.099,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,391.598,2.805,<NA>,<NA>,FEM,<NA>,<NA>,394.403,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,391.606,2.791,<NA>,<NA>,SPEECH,<NA>,<NA>,394.397,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,394.85,0.746,<NA>,<NA>,SPEECH,<NA>,<NA>,395.596,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,394.856,0.636,<NA>,<NA>,FEM,<NA>,<NA>,395.492,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,397.789,5.203,<NA>,<NA>,FEM,<NA>,<NA>,402.99199999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,397.794,5.197,<NA>,<NA>,SPEECH,<NA>,<NA>,402.991,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,403.878,1.132,<NA>,<NA>,FEM,<NA>,<NA>,405.01,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,403.88,1.131,<NA>,<NA>,SPEECH,<NA>,<NA>,405.01099999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,405.775,4.506,<NA>,<NA>,SPEECH,<NA>,<NA>,410.28099999999995,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,405.778,4.502,<NA>,<NA>,FEM,<NA>,<NA>,410.28000000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,410.702,1.213,<NA>,<NA>,SPEECH,<NA>,<NA>,411.915,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,410.704,1.185,<NA>,<NA>,FEM,<NA>,<NA>,411.889,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,412.297,5.084,<NA>,<NA>,SPEECH,<NA>,<NA>,417.38100000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,412.408,0.282,<NA>,<NA>,MAL,<NA>,<NA>,412.69,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,412.685,1.07,<NA>,<NA>,KCHI,<NA>,<NA>,413.755,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,414.057,0.881,<NA>,<NA>,FEM,<NA>,<NA>,414.938,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,415.511,0.312,<NA>,<NA>,KCHI,<NA>,<NA>,415.82300000000004,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,415.532,0.162,<NA>,<NA>,CHI,<NA>,<NA>,415.69399999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,416.492,0.57,<NA>,<NA>,FEM,<NA>,<NA>,417.062,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,418.448,1.617,<NA>,<NA>,SPEECH,<NA>,<NA>,420.065,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,418.465,1.185,<NA>,<NA>,FEM,<NA>,<NA>,419.65,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,420.28,4.232,<NA>,<NA>,SPEECH,<NA>,<NA>,424.512,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,420.299,1.193,<NA>,<NA>,FEM,<NA>,<NA>,421.49199999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,420.982,1.119,<NA>,<NA>,KCHI,<NA>,<NA>,422.10100000000006,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,422.037,2.476,<NA>,<NA>,FEM,<NA>,<NA>,424.513,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,424.686,2.244,<NA>,<NA>,FEM,<NA>,<NA>,426.93,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,424.693,2.298,<NA>,<NA>,SPEECH,<NA>,<NA>,426.991,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,431.344,5.832,<NA>,<NA>,SPEECH,<NA>,<NA>,437.176,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,431.345,1.639,<NA>,<NA>,KCHI,<NA>,<NA>,432.98400000000004,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,431.848,0.64,<NA>,<NA>,FEM,<NA>,<NA>,432.488,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,432.928,3.085,<NA>,<NA>,FEM,<NA>,<NA>,436.013,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,435.242,0.699,<NA>,<NA>,MAL,<NA>,<NA>,435.94100000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,436.138,1.046,<NA>,<NA>,FEM,<NA>,<NA>,437.18399999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,436.193,0.189,<NA>,<NA>,CHI,<NA>,<NA>,436.382,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,438.092,0.823,<NA>,<NA>,SPEECH,<NA>,<NA>,438.91499999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,438.105,0.812,<NA>,<NA>,FEM,<NA>,<NA>,438.91700000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,439.148,9.102,<NA>,<NA>,FEM,<NA>,<NA>,448.25,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,439.16,9.831,<NA>,<NA>,SPEECH,<NA>,<NA>,448.99100000000004,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,447.512,0.344,<NA>,<NA>,CHI,<NA>,<NA>,447.856,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,449.651,4.308,<NA>,<NA>,SPEECH,<NA>,<NA>,453.959,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,450.011,0.532,<NA>,<NA>,CHI,<NA>,<NA>,450.543,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,450.701,1.753,<NA>,<NA>,CHI,<NA>,<NA>,452.454,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,450.755,1.255,<NA>,<NA>,KCHI,<NA>,<NA>,452.01,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,453.011,0.937,<NA>,<NA>,FEM,<NA>,<NA>,453.94800000000004,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,455.239,3.016,<NA>,<NA>,SPEECH,<NA>,<NA>,458.255,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,455.289,0.7,<NA>,<NA>,KCHI,<NA>,<NA>,455.989,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,455.316,1.87,<NA>,<NA>,FEM,<NA>,<NA>,457.186,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,457.059,1.193,<NA>,<NA>,KCHI,<NA>,<NA>,458.252,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,458.522,3.478,<NA>,<NA>,SPEECH,<NA>,<NA>,462,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,458.575,0.719,<NA>,<NA>,FEM,<NA>,<NA>,459.294,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,458.759,0.135,<NA>,<NA>,KCHI,<NA>,<NA>,458.894,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,459.091,2.305,<NA>,<NA>,KCHI,<NA>,<NA>,461.396,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,461.172,0.321,<NA>,<NA>,FEM,<NA>,<NA>,461.49300000000005,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,462.539,2.197,<NA>,<NA>,SPEECH,<NA>,<NA>,464.736,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,462.559,2.104,<NA>,<NA>,FEM,<NA>,<NA>,464.663,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,465.467,1.833,<NA>,<NA>,FEM,<NA>,<NA>,467.3,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,465.47,1.821,<NA>,<NA>,SPEECH,<NA>,<NA>,467.29100000000005,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,467.763,5.871,<NA>,<NA>,SPEECH,<NA>,<NA>,473.63399999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,467.794,1.898,<NA>,<NA>,KCHI,<NA>,<NA>,469.692,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,469.631,3.95,<NA>,<NA>,FEM,<NA>,<NA>,473.58099999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,472.51,0.405,<NA>,<NA>,MAL,<NA>,<NA>,472.91499999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,474.474,2.209,<NA>,<NA>,SPEECH,<NA>,<NA>,476.683,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,474.478,2.206,<NA>,<NA>,FEM,<NA>,<NA>,476.684,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,477.011,2.28,<NA>,<NA>,SPEECH,<NA>,<NA>,479.291,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,477.024,2.008,<NA>,<NA>,FEM,<NA>,<NA>,479.032,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,480.998,3.701,<NA>,<NA>,SPEECH,<NA>,<NA>,484.699,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,481.01,3.691,<NA>,<NA>,FEM,<NA>,<NA>,484.70099999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,485.414,2.287,<NA>,<NA>,SPEECH,<NA>,<NA>,487.70099999999996,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,485.492,0.385,<NA>,<NA>,FEM,<NA>,<NA>,485.877,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,486.172,1.52,<NA>,<NA>,KCHI,<NA>,<NA>,487.692,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,488.457,2.585,<NA>,<NA>,SPEECH,<NA>,<NA>,491.042,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,488.459,2.585,<NA>,<NA>,FEM,<NA>,<NA>,491.044,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,491.209,0.802,<NA>,<NA>,SPEECH,<NA>,<NA>,492.011,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,491.25,0.743,<NA>,<NA>,KCHI,<NA>,<NA>,491.993,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,492.731,0.857,<NA>,<NA>,SPEECH,<NA>,<NA>,493.588,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,492.737,0.739,<NA>,<NA>,FEM,<NA>,<NA>,493.476,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,493.209,0.174,<NA>,<NA>,CHI,<NA>,<NA>,493.383,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,494.193,4.712,<NA>,<NA>,SPEECH,<NA>,<NA>,498.905,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,494.328,4.298,<NA>,<NA>,FEM,<NA>,<NA>,498.626,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,496.376,0.418,<NA>,<NA>,MAL,<NA>,<NA>,496.794,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,497.51,0.174,<NA>,<NA>,MAL,<NA>,<NA>,497.68399999999997,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,497.786,0.81,<NA>,<NA>,MAL,<NA>,<NA>,498.596,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,499.817,1.134,<NA>,<NA>,SPEECH,<NA>,<NA>,500.951,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,499.834,1.117,<NA>,<NA>,FEM,<NA>,<NA>,500.951,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,501.37,1.205,<NA>,<NA>,FEM,<NA>,<NA>,502.575,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,501.377,1.195,<NA>,<NA>,SPEECH,<NA>,<NA>,502.572,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,502.892,0.69,<NA>,<NA>,SPEECH,<NA>,<NA>,503.582,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,503.012,0.5,<NA>,<NA>,FEM,<NA>,<NA>,503.512,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,503.084,0.14,<NA>,<NA>,KCHI,<NA>,<NA>,503.224,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,504.492,3,<NA>,<NA>,FEM,<NA>,<NA>,507.492,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,504.495,2.997,<NA>,<NA>,SPEECH,<NA>,<NA>,507.492,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,508.186,2.459,<NA>,<NA>,SPEECH,<NA>,<NA>,510.645,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,508.201,0.538,<NA>,<NA>,KCHI,<NA>,<NA>,508.73900000000003,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,508.469,2.16,<NA>,<NA>,FEM,<NA>,<NA>,510.629,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,511.675,2.087,<NA>,<NA>,FEM,<NA>,<NA>,513.7620000000001,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,511.677,2.084,<NA>,<NA>,SPEECH,<NA>,<NA>,513.761,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,515.484,0.508,<NA>,<NA>,SPEECH,<NA>,<NA>,515.9920000000001,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,515.491,0.501,<NA>,<NA>,KCHI,<NA>,<NA>,515.992,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,516.225,7.823,<NA>,<NA>,SPEECH,<NA>,<NA>,524.048,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,516.399,3.375,<NA>,<NA>,KCHI,<NA>,<NA>,519.774,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,519.158,0.545,<NA>,<NA>,CHI,<NA>,<NA>,519.703,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,520.05,2.079,<NA>,<NA>,FEM,<NA>,<NA>,522.1289999999999,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,520.683,0.273,<NA>,<NA>,KCHI,<NA>,<NA>,520.956,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,522.902,0.964,<NA>,<NA>,FEM,<NA>,<NA>,523.8660000000001,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,524.192,2.438,<NA>,<NA>,SPEECH,<NA>,<NA>,526.63,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,524.262,0.749,<NA>,<NA>,KCHI,<NA>,<NA>,525.011,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,524.968,1.647,<NA>,<NA>,FEM,<NA>,<NA>,526.615,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,525.992,0.208,<NA>,<NA>,MAL,<NA>,<NA>,526.1999999999999,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,527.492,1.519,<NA>,<NA>,FEM,<NA>,<NA>,529.011,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,527.492,1.519,<NA>,<NA>,SPEECH,<NA>,<NA>,529.011,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,530.253,7.708,<NA>,<NA>,FEM,<NA>,<NA>,537.961,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,530.256,7.729,<NA>,<NA>,SPEECH,<NA>,<NA>,537.985,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,540.486,1.006,<NA>,<NA>,SPEECH,<NA>,<NA>,541.492,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,540.493,0.955,<NA>,<NA>,KCHI,<NA>,<NA>,541.4480000000001,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,543.286,2.587,<NA>,<NA>,SPEECH,<NA>,<NA>,545.8729999999999,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,543.351,1.742,<NA>,<NA>,KCHI,<NA>,<NA>,545.093,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,544.497,1.347,<NA>,<NA>,FEM,<NA>,<NA>,545.8439999999999,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,546.089,1.328,<NA>,<NA>,FEM,<NA>,<NA>,547.417,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,546.095,1.321,<NA>,<NA>,SPEECH,<NA>,<NA>,547.416,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,547.675,2.069,<NA>,<NA>,FEM,<NA>,<NA>,549.7439999999999,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,547.685,0.694,<NA>,<NA>,SPEECH,<NA>,<NA>,548.3789999999999,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,548.49,1.261,<NA>,<NA>,SPEECH,<NA>,<NA>,549.751,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,550.415,1.345,<NA>,<NA>,FEM,<NA>,<NA>,551.76,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,550.419,4.889,<NA>,<NA>,SPEECH,<NA>,<NA>,555.308,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,551.919,3.314,<NA>,<NA>,FEM,<NA>,<NA>,555.233,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,556.011,3.61,<NA>,<NA>,SPEECH,<NA>,<NA>,559.621,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,556.225,3.407,<NA>,<NA>,FEM,<NA>,<NA>,559.6320000000001,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,562.398,3.483,<NA>,<NA>,FEM,<NA>,<NA>,565.881,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,562.402,3.473,<NA>,<NA>,SPEECH,<NA>,<NA>,565.875,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,566.315,0.899,<NA>,<NA>,SPEECH,<NA>,<NA>,567.214,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,566.325,0.842,<NA>,<NA>,FEM,<NA>,<NA>,567.167,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,567.991,4.163,<NA>,<NA>,SPEECH,<NA>,<NA>,572.154,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,567.992,2,<NA>,<NA>,FEM,<NA>,<NA>,569.992,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,570.162,1.996,<NA>,<NA>,FEM,<NA>,<NA>,572.158,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,572.603,4.35,<NA>,<NA>,KCHI,<NA>,<NA>,576.953,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,572.606,6.151,<NA>,<NA>,SPEECH,<NA>,<NA>,578.757,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,576.043,2.663,<NA>,<NA>,FEM,<NA>,<NA>,578.706,252696,Audio
SPEAKER,MPILab_0001_252696_01_S_Audio,1,576.646,0.184,<NA>,<NA>,CHI,<NA>,<NA>,576.8299999999999,252696,Audio
